date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2022-10-06,am,3,2,0.0,0.0,0.0,0.0,3.0,541633,0.0,0,0,chunk_004.csv
2022-10-06,ar,206,145,0.7261999999999997,10.92268766,3.0829999999999997,3.054000000000001,199.86299999999994,2868053,-6938.0067999999965,0,0,chunk_004.csv
2022-10-06,bg,62,10,0.0009000000000000119,0.8101376100000001,0.412,0.12,61.467999999999996,70495,-64.0164,0,0,chunk_004.csv
2022-10-06,bn,31,1,-1.8618999999999999,1.2806840900000003,0.0,0.7110000000000001,30.289,1872864,-109797.0564,0,0,chunk_004.csv
2022-10-06,ca,94,72,-0.39739999999999986,5.39585562,1.661,2.483,89.857,29128898,-20446.697500000006,0,0,chunk_004.csv
2022-10-06,cs,120,113,5.9224,14.971870120000002,5.3709999999999996,3.942,110.68900000000002,293668,13001.952899999997,0,0,chunk_004.csv
2022-10-06,cy,15,6,0.6046999999999999,2.33428915,0.473,0.455,14.072,18998,1310.0032,0,0,chunk_004.csv
2022-10-06,da,73,81,-14.954899999999991,14.356294569999994,2.0959999999999996,9.225,61.679,214597,-18670.857699999997,0,0,chunk_004.csv
2022-10-06,de,4028,7092,-1399.1550999999924,1213.7126688099788,52.23600000000005,414.9220000000011,3560.8450000000157,96129531,-33025330.32119995,0,0,chunk_004.csv
2022-10-06,el,204,232,2.1925999999999997,6.135967280000001,1.7149999999999999,1.371,200.91400000000002,1658302,55569.737499999996,0,0,chunk_004.csv
2022-10-06,en,26576,62969,-1940.915500000022,7748.713716349962,2343.78000000002,2739.779000000032,21492.258000000045,657823479,-110758822.10800272,0,0,chunk_004.csv
2022-10-06,es,2446,10296,-111.06630000000067,173.73797360999936,32.67700000000002,59.728000000000016,2353.583000000001,143227846,-3558817.1973000015,0,0,chunk_004.csv
2022-10-06,et,101,174,-2.3374000000000006,9.2721593,3.6330000000000005,4.117,93.25099999999999,800649,-99545.84630000003,0,0,chunk_004.csv
2022-10-06,eu,47,2,-3.0185,1.6101472499999998,0.0,1.018,45.98199999999999,9920,-161.81220000000002,0,0,chunk_004.csv
2022-10-06,fa,76,21,0.5409999999999999,0.44460706,0.152,0.167,75.681,568705,12.1808,0,0,chunk_004.csv
2022-10-06,fi,184,211,-17.847099999999994,18.251378149999994,2.5289999999999995,11.582999999999998,169.89000000000004,599695,-49209.91629999998,0,0,chunk_004.csv
2022-10-06,fr,2885,9157,-5.012000000000004,220.96625804,52.16600000000003,55.34299999999998,2777.4849999999974,103405653,2648696.611199998,0,0,chunk_004.csv
2022-10-06,gu,26,2,-0.5423,0.29408929,0.0,0.119,25.881,1766471,-236007.3331,0,0,chunk_004.csv
2022-10-06,hi,186,151,-6.832900000000001,5.76519685,0.9269999999999999,2.2289999999999996,182.844,167905921,-21590847.929400004,0,0,chunk_004.csv
2022-10-06,ht,63,5,-26.35360000000001,18.738637599999997,1.602,14.790999999999997,46.607000000000006,80370,23324.239800000007,0,0,chunk_004.csv
2022-10-06,hu,9,8,0.8577,0.54884609,0.225,0.0,8.775,41718,3405.8939,0,0,chunk_004.csv
2022-10-06,hy,1,0,0.0,0.0,0.0,0.0,1.0,9,0.0,0,0,chunk_004.csv
2022-10-06,in,258,25,-13.033799999999998,21.354242740000004,4.434000000000001,8.733999999999998,244.83199999999988,2193002,-263588.34609999997,0,0,chunk_004.csv
2022-10-06,is,25,0,0.0,0.0,0.0,0.0,25.0,6932,0.0,0,0,chunk_004.csv
2022-10-06,it,2880,5612,87.23970000000041,213.75593109000022,65.78400000000005,45.50400000000001,2768.717000000001,55265012,5770739.361799997,0,0,chunk_004.csv
2022-10-06,iw,54,7,-0.5994,0.3592803600000001,0.0,0.089,53.911,76873,-1193.4054,0,0,chunk_004.csv
2022-10-06,ja,488,815,17.716900000000006,55.33523995,19.237000000000002,9.860000000000001,458.9019999999997,2037552,470894.5818999998,0,0,chunk_004.csv
2022-10-06,ka,34,6,0.0,0.0,0.0,0.0,34.0,17249,0.0,0,0,chunk_004.csv
2022-10-06,kn,21,0,0.0,0.0,0.0,0.0,21.0,6276,0.0,0,0,chunk_004.csv
2022-10-06,ko,35,4,4.4907,3.73512383,2.0949999999999998,0.068,32.837,34426,1398.9825,0,0,chunk_004.csv
2022-10-06,lt,34,12,14.068600000000002,7.612519460000005,8.658000000000003,0.0,25.342000000000013,56303,3306.121,0,0,chunk_004.csv
2022-10-06,lv,24,6,-8.155399999999997,5.510061159999999,0.402,4.83,18.768000000000008,21968,-1970.7797999999993,0,0,chunk_004.csv
2022-10-06,ml,2,0,0.0,0.0,0.0,0.0,2.0,2893,0.0,0,0,chunk_004.csv
2022-10-06,mr,3,0,-1.1002,0.6164101,0.0,0.326,2.674,3709,-1019.2605000000001,0,0,chunk_004.csv
2022-10-06,nl,388,215,-47.626700000000014,53.47452293000001,6.554,21.975999999999996,359.46800000000013,843123,-23314.376799999987,0,0,chunk_004.csv
2022-10-06,no,48,195,2.3287999999999993,2.3668378,1.194,0.198,46.608000000000004,1165332,5100.179900000002,0,0,chunk_004.csv
2022-10-06,pa,4,0,0.0,0.0,0.0,0.0,4.0,507231,0.0,0,0,chunk_004.csv
2022-10-06,pl,315,423,-3.479300000000001,23.409863130000005,5.602,6.532,302.86500000000007,13314489,196229.91530000002,0,0,chunk_004.csv
2022-10-06,ps,4,2,0.0,0.0,0.0,0.0,4.0,1194389,0.0,0,0,chunk_004.csv
2022-10-06,pt,293,115,-8.0782,13.382502520000008,3.09,5.6359999999999975,284.27400000000006,7283795,1253170.3074,0,0,chunk_004.csv
2022-10-06,ro,148,294,-0.004099999999999826,9.86241869,2.477,4.191999999999999,141.331,2698976,152505.34259999997,0,0,chunk_004.csv
2022-10-06,ru,1923,3092,20.239000000000022,93.82917251999982,41.68899999999999,25.598000000000013,1855.7120000000002,12881802,-232669.9337999997,0,0,chunk_004.csv
2022-10-06,si,1,1,0.0,0.0,0.0,0.0,1.0,1644,0.0,0,0,chunk_004.csv
2022-10-06,sl,33,22,0.6166,0.38019556000000004,0.149,0.0,32.851,152488,646.1968,0,0,chunk_004.csv
2022-10-06,sr,28,11,0.6369,0.40564161000000004,0.231,0.0,27.769,130394,323.5452,0,0,chunk_004.csv
2022-10-06,sv,91,67,-15.169199999999995,14.147995480000002,1.152,8.631999999999998,81.214,543666,-3781.4067999999975,0,0,chunk_004.csv
2022-10-06,ta,37,14,-0.5912999999999999,1.11176117,0.201,0.361,36.438,9878726,-1016904.5501999999,0,0,chunk_004.csv
2022-10-06,te,27,1,0.0,0.0,0.0,0.0,27.0,306861,0.0,0,0,chunk_004.csv
2022-10-06,th,112,145,-3.2181,1.7303846100000002,0.0,1.278,110.722,390381,-2598.4364,0,0,chunk_004.csv
2022-10-06,tl,54,4,-12.175399999999993,14.305969199999996,2.2270000000000003,9.042000000000002,42.731,27675,-11347.145699999997,0,0,chunk_004.csv
2022-10-06,tr,474,432,7.6648000000000005,14.768800820000001,5.435,3.052,465.51399999999995,5711900,3675.5471999999936,0,0,chunk_004.csv
2022-10-06,uk,3498,3282,107.37549999999963,179.9743382700001,95.57599999999998,48.59800000000003,3353.8310000000006,9664043,155582.69219999996,0,0,chunk_004.csv
2022-10-06,und,6133,2231,175.8426999999996,346.72000469000153,193.53799999999978,111.39399999999998,5828.058999999997,21977084,466560.9364000003,0,0,chunk_004.csv
2022-10-06,ur,36,48,-0.8176,0.66846976,0.0,0.254,35.745999999999995,4838915,-340568.8272,0,0,chunk_004.csv
2022-10-06,vi,159,40,12.439699999999998,13.176423029999999,4.451,1.128,153.42000000000004,115100,2170.2875999999997,0,0,chunk_004.csv
2022-10-06,zh,277,146,9.7249,11.33257513000001,7.559000000000003,3.298,266.143,1072448,101399.23670000008,0,0,chunk_004.csv
2022-10-07,am,4,2,0.0,0.0,0.0,0.0,4.0,365406,0.0,0,0,chunk_004.csv
2022-10-07,ar,231,119,-2.0001999999999995,6.419061179999997,1.531,2.3320000000000003,227.13800000000003,2154807,-4541.584499999998,0,0,chunk_004.csv
2022-10-07,bg,44,20,0.6886,2.3475615000000003,1.102,0.951,41.94700000000001,65503,-9783.8907,0,0,chunk_004.csv
2022-10-07,bn,35,1,-0.6401000000000001,1.9848659700000006,0.622,0.6930000000000001,33.685,1791861,-2299.953500000001,0,0,chunk_004.csv
2022-10-07,ca,86,81,-3.9908,7.51982404,1.7520000000000002,3.276,80.972,9992250,16455.313299999994,0,0,chunk_004.csv
