date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2022-08-19,am,6,4,0.0,0.0,0.0,0.0,6.0,1005556,0.0,0,0,chunk_000.csv
2022-08-19,ar,152,93,0.8127000000000001,3.7384602499999997,1.184,0.731,150.086,3424085,13166.7682,0,0,chunk_000.csv
2022-08-19,bg,32,4,-0.6124,0.37503376000000005,0.0,0.333,31.667,22733,-2101.7568,0,0,chunk_000.csv
2022-08-19,bn,60,4,-3.4509000000000003,2.0831615300000004,0.0,1.137,58.863,5610764,-270812.6448,0,0,chunk_000.csv
2022-08-19,ca,91,108,0.08109999999999995,3.70358653,0.9189999999999999,1.7560000000000002,88.326,10172731,1864063.4286999998,0,0,chunk_000.csv
2022-08-19,cs,69,43,4.9463,5.06647269,2.7509999999999994,0.691,65.557,202050,3809.0597000000002,0,0,chunk_000.csv
2022-08-19,cy,17,10,3.6182,4.222471720000001,1.446,0.532,15.022000000000002,16581,1343.5408000000002,0,0,chunk_000.csv
2022-08-19,da,96,25,-22.7818,20.58345038,1.8040000000000003,12.017,82.17999999999999,302635,-5462.942200000004,0,0,chunk_000.csv
2022-08-19,de,4226,4228,-1358.1852999999865,1234.0001928499794,57.87200000000004,410.30500000000137,3757.841000000009,63168340,-18290258.556599997,0,0,chunk_000.csv
2022-08-19,el,180,224,2.762099999999999,7.675396790000001,2.197,1.357,176.44600000000003,2578812,169589.25180000006,0,0,chunk_000.csv
2022-08-19,en,23179,41235,-427.8291000000041,6603.438212589859,2070.7860000000046,2078.154999999982,19030.05600000012,678485299,29824118.259900235,0,0,chunk_000.csv
2022-08-19,es,1684,2527,-22.3958,113.30984277999973,24.632000000000023,29.473999999999997,1629.8970000000006,138475135,334394.2837000001,0,0,chunk_000.csv
2022-08-19,et,97,75,1.6464,3.7436603,2.1799999999999997,1.2770000000000001,93.54299999999999,479143,18193.4807,0,0,chunk_000.csv
2022-08-19,eu,54,0,0.0,0.0,0.0,0.0,54.0,10655,0.0,0,0,chunk_000.csv
2022-08-19,fa,84,64,2.4093999999999998,2.0743770599999998,1.4879999999999998,0.23399999999999999,82.27799999999999,284884,22780.8066,0,0,chunk_000.csv
2022-08-19,fi,132,31,-14.439899999999993,11.978806009999998,1.534,9.053999999999998,121.41199999999994,216489,5444.9649999999965,0,0,chunk_000.csv
2022-08-19,fr,2210,8966,-52.604299999999995,183.0525274100001,35.83299999999999,52.17400000000002,2121.995000000002,85866719,-9991155.038699994,0,0,chunk_000.csv
2022-08-19,gu,31,1,-1.475,0.77122636,0.0,0.378,30.622,4471998,-507137.71,0,0,chunk_000.csv
2022-08-19,hi,159,150,-1.9778,3.4268392600000004,0.47300000000000003,0.9620000000000001,157.565,265898439,-15672873.3644,0,0,chunk_000.csv
2022-08-19,ht,74,64,-25.45520000000001,18.140605459999996,1.5639999999999998,14.539,57.89599999999999,226387,59736.762999999984,0,0,chunk_000.csv
2022-08-19,hu,4,1,-0.4648,0.21603904,0.103,0.197,3.7,37707,-311.8808,0,0,chunk_000.csv
2022-08-19,hy,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,chunk_000.csv
2022-08-19,in,243,111,-4.488600000000001,14.739252399999996,3.783000000000001,5.358000000000001,233.86000000000004,16612794,11217.622199999998,0,0,chunk_000.csv
2022-08-19,is,17,1,0.0,0.0,0.0,0.0,17.0,5280,0.0,0,0,chunk_000.csv
2022-08-19,it,1898,2592,110.5406000000003,164.31883950000028,51.398,24.28299999999999,1822.3180000000011,31874201,2602228.9354000012,0,0,chunk_000.csv
2022-08-19,iw,68,5,0.0,0.0,0.0,0.0,68.0,83310,0.0,0,0,chunk_000.csv
2022-08-19,ja,530,849,-1.1186999999999898,55.80450005000002,16.159,16.396999999999995,497.4420000000002,1694447,19600.737000000012,0,0,chunk_000.csv
2022-08-19,ka,30,0,0.0,0.0,0.0,0.0,30.0,5879,0.0,0,0,chunk_000.csv
2022-08-19,kn,27,1,1.2509,0.59523779,0.394,0.0,26.606,930654,143869.1429,0,0,chunk_000.csv
