date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2022-07-07,am,6,11,0.0,0.0,0.0,0.0,6.0,637559,0.0,0,0,chunk_032.csv
2022-07-07,ar,432,504,5.084399999999998,12.779054460000001,3.8260000000000005,3.3449999999999993,424.8269999999999,13605702,-64321.59739999999,0,0,chunk_032.csv
2022-07-07,bg,30,5,0.0,0.0,0.0,0.0,30.0,14130,0.0,0,0,chunk_032.csv
2022-07-07,bn,305,7,-1.5255,1.68651613,0.272,1.042,303.68500000000006,80092560,-270506.16380000004,0,0,chunk_032.csv
2022-07-07,ca,114,256,7.655899999999998,14.095995330000004,5.228,2.713,106.05499999999998,426026,37089.387699999985,0,0,chunk_032.csv
2022-07-07,ckb,6,0,0.0,0.0,0.0,0.0,6.0,3166979,0.0,0,0,chunk_032.csv
2022-07-07,cs,380,707,-15.760999999999994,26.752639180000013,6.190000000000002,8.768000000000006,365.0459999999999,362576,27540.513900000013,0,0,chunk_032.csv
2022-07-07,cy,25,21,3.4340000000000006,2.73784296,1.518,0.657,22.826,381949,14308.520899999998,0,0,chunk_032.csv
2022-07-07,da,120,298,-7.2481,15.516500909999998,4.861000000000001,8.903,106.23799999999994,175423,9586.713400000006,0,0,chunk_032.csv
2022-07-07,de,9887,935281,-4259.483799999982,3573.246368639915,110.59000000000012,1290.8009999999795,8485.551999999845,89221010,-26485209.031799905,0,0,chunk_032.csv
2022-07-07,el,387,930,28.554000000000016,19.398666959999996,10.653000000000002,2.552000000000001,373.8019999999999,6419354,545546.384,0,0,chunk_032.csv
2022-07-07,en,118497,22454000,-3048.3806000000295,35483.563831146384,10430.170000000619,10807.427999999092,97258.19899999897,1258937090,-114432308.82499948,0,0,chunk_032.csv
2022-07-07,es,5640,179240,-163.2321999999993,390.7982994200039,80.51299999999985,119.16700000000168,5440.313999999968,167198209,-7510965.823799995,0,0,chunk_032.csv
2022-07-07,et,203,14913,-0.5024000000000002,10.690729360000002,3.763000000000001,3.795,195.44399999999993,583861,105008.0892,0,0,chunk_032.csv
2022-07-07,eu,73,34,-0.09190000000000004,0.40835361000000003,0.23800000000000002,0.424,72.338,41827,7843.777300000001,0,0,chunk_032.csv
2022-07-07,fa,171,3901,-5.3141,6.034460090000001,0.525,1.8100000000000003,168.66499999999996,2595375,-247796.33279999997,0,0,chunk_032.csv
2022-07-07,fi,355,12819,9.444299999999998,25.637613510000016,8.888000000000002,8.094999999999999,338.0170000000005,622164,38179.22969999999,0,0,chunk_032.csv
2022-07-07,fr,6873,941593,-280.8760999999992,498.8737639699991,98.04199999999975,179.28399999999604,6595.678000000037,309738747,-13085206.128700007,0,0,chunk_032.csv
2022-07-07,gu,48,0,-1.6676,1.5090231399999998,0.216,0.579,47.205,2515331,-662728.3466,0,0,chunk_032.csv
2022-07-07,hi,930,40846,4.068099999999999,40.837438509999984,10.667000000000005,9.877000000000002,909.4589999999996,195195246,-2899547.6601,0,0,chunk_032.csv
2022-07-07,ht,325,290894,89.89559999999952,75.05535227999967,34.8099999999998,14.447999999999997,275.74199999999894,515160,171175.60839999985,0,0,chunk_032.csv
2022-07-07,hu,15,71,0.0,0.0,0.0,0.0,15.0,46425,0.0,0,0,chunk_032.csv
2022-07-07,hy,2,2,0.0,0.0,0.0,0.0,2.0,188,0.0,0,0,chunk_032.csv
2022-07-07,in,684,1473,4.218499999999997,30.46966818999998,9.073000000000002,10.230000000000002,664.6940000000002,65608326,-286001.0984999999,0,0,chunk_032.csv
2022-07-07,is,30,2,0.0,0.0,0.0,0.0,30.0,9627,0.0,0,0,chunk_032.csv
2022-07-07,it,6826,285412,643.3545999999985,524.2271663199895,221.3099999999996,49.87499999999992,6554.805999999988,59554037,3021452.7368000057,0,0,chunk_032.csv
2022-07-07,iw,80,33,-2.2642,1.44410652,0.167,2.203,77.63,203869,-13438.7091,0,0,chunk_032.csv
2022-07-07,ja,1831,38731,182.64000000000038,286.39262403999953,133.7659999999999,45.51700000000002,1651.7209999999989,6559489,674105.5195000009,0,0,chunk_032.csv
2022-07-07,ka,48,36,0.0,0.0,0.0,0.0,48.0,9718,0.0,0,0,chunk_032.csv
2022-07-07,kn,50,1,0.47650000000000003,1.05028259,0.42900000000000005,0.259,49.312,2022346,37706.873699999975,0,0,chunk_032.csv
2022-07-07,ko,93,849,12.587699999999998,6.2532976699999985,4.055,0.151,88.79299999999999,1333389,260670.31759999998,0,0,chunk_032.csv
2022-07-07,lt,75,5244,17.726900000000004,9.868182050000007,9.820000000000004,0.0,65.18000000000004,70164,6490.9153000000015,0,0,chunk_032.csv
2022-07-07,lv,84,1921,-24.1822,14.076072100000001,0.617,9.267999999999995,74.11399999999998,63274,-11520.0945,0,0,chunk_032.csv
2022-07-07,ml,130,25,3.8064,3.62291958,1.04,0.262,128.69799999999998,524921,-20090.3853,0,0,chunk_032.csv
2022-07-07,mr,64,123,-0.7486999999999999,1.9823001100000002,0.43200000000000005,0.496,63.072,10194405,36197.641500000056,0,0,chunk_032.csv
2022-07-07,my,4,5,0.0,0.0,0.0,0.0,4.0,2007921,0.0,0,0,chunk_032.csv
2022-07-07,ne,27,0,0.8442,0.7126736399999999,0.193,0.037,26.771,279603,2899.8269999999998,0,0,chunk_032.csv
2022-07-07,nl,426,27306,-47.020400000000045,45.61264287999999,5.429999999999997,21.318999999999985,399.2469999999998,639092,-26263.367399999985,0,0,chunk_032.csv
2022-07-07,no,116,20,-1.2032999999999998,2.75100231,1.014,1.1420000000000001,113.844,67804,-2429.9486,0,0,chunk_032.csv
2022-07-07,or,10,0,0.0,0.0,0.0,0.0,10.0,17909,0.0,0,0,chunk_032.csv
2022-07-07,pa,22,6,-3.5655,2.70509175,0.127,1.0970000000000002,20.777,1478007,-455900.2638,0,0,chunk_032.csv
2022-07-07,pl,1119,14385,-12.143599999999987,69.6787268199999,14.590999999999998,27.305000000000042,1077.1079999999981,20049895,-729809.7750000003,0,0,chunk_032.csv
2022-07-07,ps,10,1,-0.6249,0.39050001,0.0,0.095,9.905000000000001,2122808,-246185.604,0,0,chunk_032.csv
2022-07-07,pt,593,1063,-24.194899999999972,24.034500550000025,6.416999999999997,12.866999999999999,573.7100000000002,3873725,-116132.64040000003,0,0,chunk_032.csv
2022-07-07,ro,297,4967,20.52049999999999,24.980407469999996,10.001999999999999,7.348999999999998,279.6469999999999,3967872,160109.6601000001,0,0,chunk_032.csv
2022-07-07,ru,2529,119454,-284.5434000000016,289.24894100000336,21.914999999999974,112.39999999999974,2394.6850000000063,11441358,-487446.63899999997,0,0,chunk_032.csv
2022-07-07,si,27,1,0.0,0.0,0.0,0.0,27.0,44184,0.0,0,0,chunk_032.csv
2022-07-07,sl,34,268,-4.3634,2.76178952,0.103,1.6099999999999999,32.287000000000006,17738,-6622.5256,0,0,chunk_032.csv
2022-07-07,sr,32,5,0.0,0.0,0.0,0.0,32.0,11788,0.0,0,0,chunk_032.csv
