date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2023-02-15,am,3,0,0.0,0.0,0.0,0.0,3.0,951459,0.0,0,0,chunk_015.csv
2023-02-15,ar,159,67,12.048,10.002690300000003,3.6960000000000006,0.6199999999999999,154.684,3788004,15738.920700000002,0,0,chunk_015.csv
2023-02-15,bg,62,23,0.3164,1.0742212,0.217,0.098,61.685,151364,-2031.3890000000001,0,0,chunk_015.csv
2023-02-15,bn,55,1,-4.0206,2.4385435200000005,0.0,1.23,53.769999999999996,12237907,-1935363.7332000001,0,0,chunk_015.csv
2023-02-15,ca,97,77,2.221599999999999,7.963488099999998,2.634,2.129,92.239,1732290,-19884.1938,0,0,chunk_015.csv
2023-02-15,ckb,1,0,0.0,0.0,0.0,0.0,1.0,529,0.0,0,0,chunk_015.csv
2023-02-15,cs,120,111,3.3146,12.292005199999998,3.479,3.2860000000000005,113.235,310316,-23792.6089,0,0,chunk_015.csv
2023-02-15,cy,15,6,1.2762,1.8574263800000002,0.962,0.668,13.369,28425,4495.470600000001,0,0,chunk_015.csv
2023-02-15,da,87,25,-17.229299999999995,13.910585769999999,0.728,9.570999999999998,76.70099999999996,473072,-15343.125399999995,0,0,chunk_015.csv
2023-02-15,de,4329,8519,-1493.7096999999935,1313.9069154299818,55.40799999999995,438.2930000000019,3835.305000000005,113900703,-35529036.35690012,0,0,chunk_015.csv
2023-02-15,el,168,139,4.020200000000001,5.0732319,2.3259999999999996,0.7599999999999998,164.914,1743854,74576.7728,0,0,chunk_015.csv
2023-02-15,en,27173,37992,-396.6926999999988,8175.602767950011,2422.266,2582.6140000000023,22168.123999999836,748753661,-40429209.413100295,0,0,chunk_015.csv
2023-02-15,es,2128,2744,-38.5211999999999,159.84613231999973,35.97699999999998,44.682999999999964,2047.3400000000004,96576983,-1269422.0044999982,0,0,chunk_015.csv
2023-02-15,et,112,80,-3.3891999999999998,6.2235083399999995,1.3459999999999999,3.0900000000000003,107.56400000000001,1029046,-5875.793800000001,0,0,chunk_015.csv
2023-02-15,eu,50,0,2.0895,1.48661141,0.775,0.0,49.225,27708,2574.5808,0,0,chunk_015.csv
2023-02-15,fa,61,16,-0.6466000000000002,1.2695697799999999,0.4,0.404,60.196,95091,-189.67610000000002,0,0,chunk_015.csv
2023-02-15,fi,193,94,-4.284099999999997,7.648427189999999,1.531,4.236000000000001,187.233,1180749,2379.7243000000003,0,0,chunk_015.csv
2023-02-15,fr,2320,4800,-9.052800000000003,156.65328229999986,38.561,42.86599999999996,2238.5729999999994,320705729,-10464185.316699993,0,0,chunk_015.csv
2023-02-15,gu,63,15,-1.1313,0.99142839,0.118,0.43500000000000005,62.447,13262876,-392963.3253,0,0,chunk_015.csv
2023-02-15,hi,428,602,11.395200000000004,16.088021299999998,5.138,2.138,420.72599999999983,406528308,-5613826.294200002,0,0,chunk_015.csv
2023-02-15,ht,81,37,-19.002299999999995,26.982774829999997,6.575000000000001,15.132999999999996,59.293000000000006,145061,-7505.755099999992,0,0,chunk_015.csv
2023-02-15,hu,17,3,-1.0227,0.6085588900000001,0.179,0.5830000000000001,16.238,80506,-222.56269999999992,0,0,chunk_015.csv
2023-02-15,in,299,45,18.2841,19.355481329999996,7.394000000000002,3.543,288.06199999999995,1976346,32241.728700000003,0,0,chunk_015.csv
2023-02-15,is,29,0,0.0,0.0,0.0,0.0,29.0,8263,0.0,0,0,chunk_015.csv
2023-02-15,it,1967,3889,50.21770000000005,156.20685601000002,45.125,30.027000000000022,1891.8480000000027,57152420,4024585.041800004,0,0,chunk_015.csv
2023-02-15,iw,38,2,0.0,0.0,0.0,0.0,38.0,10944,0.0,0,0,chunk_015.csv
2023-02-15,ja,346,549,13.608400000000007,27.104841440000005,12.457999999999995,7.382999999999997,326.15900000000016,1216135,1355.2406000000049,0,0,chunk_015.csv
2023-02-15,ka,13,3,0.0,0.0,0.0,0.0,13.0,4211,0.0,0,0,chunk_015.csv
2023-02-15,km,1,0,0.34,0.11560000000000002,0.231,0.0,0.769,4241,1441.94,0,0,chunk_015.csv
2023-02-15,kn,45,3,-0.8316,0.69155856,0.0,0.328,44.672,2868505,-451085.6196,0,0,chunk_015.csv
2023-02-15,ko,63,14,1.8663999999999996,10.062663039999999,2.4530000000000003,2.0720000000000005,58.47599999999999,108656,1253.1911000000005,0,0,chunk_015.csv
2023-02-15,lt,38,0,15.323100000000004,9.152899130000007,9.566000000000003,0.151,28.28300000000002,17224,4345.470300000001,0,0,chunk_015.csv
2023-02-15,lv,30,96,-7.898399999999999,4.5334995199999994,0.193,4.434,25.373000000000005,132693,-6101.4272,0,0,chunk_015.csv
2023-02-15,ml,9,0,0.0,0.0,0.0,0.0,9.0,269513,0.0,0,0,chunk_015.csv
2023-02-15,mr,21,10,-0.5994,0.3592803600000001,0.0,0.262,20.738,6301565,-159573.46680000002,0,0,chunk_015.csv
2023-02-15,ne,1,0,0.0,0.0,0.0,0.0,1.0,23531,0.0,0,0,chunk_015.csv
2023-02-15,nl,216,166,-26.9594,22.339062359999993,1.7099999999999997,11.320999999999996,202.96899999999994,407844,-113056.77509999998,0,0,chunk_015.csv
2023-02-15,no,46,6,0.43300000000000005,1.2034645,0.5429999999999999,0.488,44.969,66486,23338.048799999997,0,0,chunk_015.csv
2023-02-15,or,2,0,0.0,0.0,0.0,0.0,2.0,175361,0.0,0,0,chunk_015.csv
2023-02-15,pa,24,0,0.5607,2.53037981,0.621,0.612,22.766999999999996,1731885,-353485.5217000001,0,0,chunk_015.csv
2023-02-15,pl,320,504,-7.452200000000003,15.902759180000006,3.148,5.809999999999999,311.04300000000006,14750611,-654602.9653999999,0,0,chunk_015.csv
2023-02-15,ps,3,0,-1.1988,0.7185607200000002,0.0,0.166,2.834,75797,-45299.0556,0,0,chunk_015.csv
2023-02-15,pt,390,163,-6.8954,20.844756600000007,5.285999999999999,6.732999999999998,377.97999999999996,4886371,-303692.34500000003,0,0,chunk_015.csv
2023-02-15,ro,119,147,-0.32610000000000006,8.24460415,2.7089999999999996,2.8579999999999997,113.43299999999999,1186135,-78209.63090000003,0,0,chunk_015.csv
2023-02-15,ru,1178,1802,38.84409999999998,44.61287841000003,26.372000000000003,10.081000000000001,1141.5490000000004,9129566,-43560.79369999999,0,0,chunk_015.csv
2023-02-15,sd,1,0,0.0,0.0,0.0,0.0,1.0,171,0.0,0,0,chunk_015.csv
2023-02-15,si,2,0,0.8271,0.6840944099999999,0.196,0.098,1.706,52,25.640099999999997,0,0,chunk_015.csv
2023-02-15,sl,32,5,0.4305,1.4025245100000001,0.405,0.288,31.308,49636,1672.5529000000004,0,0,chunk_015.csv
2023-02-15,sr,25,0,0.0,0.0,0.0,0.0,25.0,12423,0.0,0,0,chunk_015.csv
2023-02-15,sv,89,45,-12.740299999999998,13.26916125,1.457,8.491999999999997,79.04999999999998,534546,-100889.63879999997,0,0,chunk_015.csv
2023-02-15,ta,65,11,-1.9317,1.5194278100000003,0.163,0.5569999999999999,64.28,15661478,-323654.2234,0,0,chunk_015.csv
2023-02-15,te,37,2,-0.02750000000000008,0.68634997,0.125,0.218,36.657,1495348,32712.625,0,0,chunk_015.csv
2023-02-15,th,59,28,0.5691,2.4301520899999995,0.998,0.782,57.22,2579599,228.77490000000006,0,0,chunk_015.csv
2023-02-15,tl,56,5,-4.3069,14.646405569999999,3.1870000000000003,6.844000000000001,45.96900000000001,85364,863.859900000001,0,0,chunk_015.csv
2023-02-15,tr,327,203,0.09029999999999982,10.989594829999996,3.019,3.1959999999999993,320.785,2472892,87424.7842,0,0,chunk_015.csv
2023-02-15,uk,2452,1006,118.03609999999975,115.44371878999982,63.33000000000002,19.150999999999996,2369.522000000002,7493782,98674.0421000001,0,0,chunk_015.csv
2023-02-15,und,5102,1183,110.43989999999964,408.4823138300011,177.73500000000016,119.66600000000004,4804.594999999998,13905103,-755257.9856000007,0,0,chunk_015.csv
2023-02-15,ur,144,110,-0.03810000000000004,2.6850642899999997,0.7060000000000001,0.562,142.731,15989192,-7373.7728,0,0,chunk_015.csv
2023-02-15,vi,92,22,1.4889000000000001,1.9000902500000003,0.9340000000000002,0.317,90.74900000000001,182717,3906.7253,0,0,chunk_015.csv
2023-02-15,zh,109,48,9.3906,5.2292633,3.847999999999999,0.781,104.37200000000001,5412858,681322.3322,0,0,chunk_015.csv
2023-02-16,am,3,4,0.0,0.0,0.0,0.0,3.0,391688,0.0,0,0,chunk_015.csv
2023-02-16,ar,130,88,6.538899999999999,8.122881909999998,2.653,0.661,126.68600000000002,7664185,-1234657.2274000007,0,0,chunk_015.csv
2023-02-16,bg,46,13,1.5802999999999998,1.07658957,0.89,0.274,44.836,72916,123.4235,0,0,chunk_015.csv
2023-02-16,bn,58,13,-1.4995000000000003,2.9147319700000005,0.372,1.338,56.290000000000006,10379615,-1599374.1207,0,0,chunk_015.csv
2023-02-16,ca,104,161,-0.4678000000000001,8.21704242,2.0000000000000004,3.2190000000000003,98.78000000000003,1496675,23765.3259,0,0,chunk_015.csv
2023-02-16,cs,110,37,0.6650999999999998,8.980951710000001,3.4480000000000004,2.5780000000000003,103.97200000000001,178315,-17061.6512,0,0,chunk_015.csv
2023-02-16,cy,8,3,0.5627,0.48041705,0.297,0.116,7.587,15208,7260.3234999999995,0,0,chunk_015.csv
2023-02-16,da,77,26,-12.090499999999997,9.070599329999999,0.667,6.931000000000001,69.401,236123,-11303.770600000003,0,0,chunk_015.csv
2023-02-16,de,3404,6262,-1176.752799999982,1078.2619022999868,53.90000000000001,352.5430000000012,2997.557000000009,147513053,-35158862.054200076,0,0,chunk_015.csv
2023-02-16,el,168,159,5.946999999999999,4.775229340000001,2.486,0.443,165.07100000000003,2065428,229146.21500000003,0,0,chunk_015.csv
2023-02-16,en,25563,38276,-707.852099999993,7491.663006189977,2213.492,2412.1649999999777,20937.300999999876,544174585,-44719119.37190007,0,0,chunk_015.csv
2023-02-16,es,1924,6263,-31.838699999999786,150.9289663899991,32.915000000000006,41.62900000000002,1849.452000000001,149132881,5597324.286300008,0,0,chunk_015.csv
2023-02-16,et,111,23,0.8584999999999999,6.92760143,2.288,1.754,106.95799999999998,84667,-1960.0827999999967,0,0,chunk_015.csv
2023-02-16,eu,58,1,0.5914999999999999,1.0381027299999999,0.536,0.161,57.303,17756,-59.9592,0,0,chunk_015.csv
2023-02-16,fa,65,19,1.3866,2.86128564,0.792,0.34,63.869,750748,-597.7677000000001,0,0,chunk_015.csv
2023-02-16,fi,159,85,-15.907199999999992,16.143063439999995,2.519,9.412,147.06899999999996,323888,-19494.065799999997,0,0,chunk_015.csv
2023-02-16,fr,2197,6153,7.222700000000002,155.1406115499999,38.90100000000004,39.08099999999998,2119.021999999999,257974966,2901706.8740999983,0,0,chunk_015.csv
2023-02-16,gu,48,5,-2.9973,1.5423883700000003,0.082,0.9259999999999999,46.992000000000004,3182361,-13645.623000000001,0,0,chunk_015.csv
2023-02-16,hi,330,181,0.7883000000000004,15.914826609999997,3.677,3.982,322.34099999999984,167812550,-14482273.411499998,0,0,chunk_015.csv
2023-02-16,ht,81,7,-20.7648,20.477230439999996,2.9509999999999996,13.812000000000003,64.23800000000003,62540,14020.135400000006,0,0,chunk_015.csv
2023-02-16,hu,8,2,0.636,0.404496,0.132,0.0,7.868,38674,224.508,0,0,chunk_015.csv
2023-02-16,hy,1,0,0.0,0.0,0.0,0.0,1.0,28,0.0,0,0,chunk_015.csv
2023-02-16,in,340,82,21.0409,30.240262349999995,12.58,7.107,320.3090000000001,1966740,9036.272599999998,0,0,chunk_015.csv
2023-02-16,is,27,1,0.9551000000000001,0.5068928500000001,0.491,0.0,26.509,9545,1187.4613,0,0,chunk_015.csv
2023-02-16,it,1815,3811,140.75160000000054,139.88974155999998,48.699000000000055,19.31900000000001,1746.9830000000004,41435107,6307643.507500007,0,0,chunk_015.csv
2023-02-16,iw,56,6,0.0,0.0,0.0,0.0,56.0,37062,0.0,0,0,chunk_015.csv
2023-02-16,ja,280,633,15.146599999999998,19.598603519999998,9.391,3.7499999999999996,266.85999999999996,1162735,14041.348799999998,0,0,chunk_015.csv
2023-02-16,ka,25,3,0.0,0.0,0.0,0.0,25.0,7999,0.0,0,0,chunk_015.csv
2023-02-16,km,1,0,0.5106,0.26071236000000003,0.155,0.0,0.845,39,19.913400000000003,0,0,chunk_015.csv
2023-02-16,kn,44,4,-2.4307,2.00342677,0.0,0.899,43.101,4085823,-836021.7564000001,0,0,chunk_015.csv
