date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2022-06-13,am,15,126,0.0,0.0,0.0,0.0,15.0,1083828,0.0,0,0,chunk_030.csv
2022-06-13,ar,382,2262,8.5492,6.43245868,2.5200000000000005,0.65,378.83099999999996,19706135,21236.2474,0,0,chunk_030.csv
2022-06-13,bg,45,222,1.8195,2.24159139,0.612,0.195,44.193,43901,-12301.5558,0,0,chunk_030.csv
2022-06-13,bn,339,61,-2.821,2.70418628,0.59,1.429,336.98099999999994,132095245,-353627.3573999999,0,0,chunk_030.csv
2022-06-13,ca,213,1705,5.3903,23.16585201,11.824000000000002,9.246000000000002,191.93000000000004,1074581,52606.48470000001,0,0,chunk_030.csv
2022-06-13,ckb,4,2,0.2732,0.07463824,0.243,0.179,3.578,2065124,2.4588,0,0,chunk_030.csv
2022-06-13,cs,348,6369,-0.5012000000000013,44.826088419999984,13.084,9.726,325.191,636104,48475.41629999998,0,0,chunk_030.csv
2022-06-13,cy,26,26,3.0342000000000002,3.54151374,1.323,0.35,24.327,89538,8637.8658,0,0,chunk_030.csv
2022-06-13,da,132,99,-6.941299999999992,15.130350549999994,4.273,7.949000000000002,119.77599999999997,6867791,3019756.0479999976,0,0,chunk_030.csv
2022-06-13,de,11566,436189,-4365.055800000095,3686.250161319856,131.49199999999976,1227.5879999999956,10206.855000000025,147890515,-61597360.922500215,0,0,chunk_030.csv
2022-06-13,el,911,12389,53.50819999999997,48.40031472000002,16.151000000000003,4.891000000000001,889.9539999999998,4397787,577162.1994999998,0,0,chunk_030.csv
2022-06-13,en,153143,28839585,-12266.59099999996,50761.24918323391,12898.692999999927,15562.99399999901,124681.88300000799,1495285556,-170754928.39860442,0,0,chunk_030.csv
2022-06-13,es,8495,1690385,30.848100000001004,610.3777714300054,127.9229999999984,132.8170000000004,8234.252999999966,199034720,3136140.0870000045,0,0,chunk_030.csv
2022-06-13,et,233,3100,-7.9786,14.679092160000005,3.0959999999999996,6.952,222.95099999999996,1110181,-300370.6294,0,0,chunk_030.csv
2022-06-13,eu,48,17,0.2481,0.061553609999999995,0.1,0.0,47.9,43773,132.4854,0,0,chunk_030.csv
2022-06-13,fa,242,4793,-1.6404,1.1714312,0.063,0.355,241.582,636552,-703.3208,0,0,chunk_030.csv
2022-06-13,fi,463,15192,-14.900399999999985,34.681090380000036,6.9490000000000025,15.932999999999993,440.11700000000013,1756756,-16424.5758,0,0,chunk_030.csv
2022-06-13,fr,8591,1153339,-113.21179999999815,700.242439880002,183.22899999999962,181.32200000000162,8226.465000000138,262246359,-13741261.40509997,0,0,chunk_030.csv
2022-06-13,gu,46,6,1.2410999999999999,0.60809051,0.265,0.0,45.735,2252897,89740.3045,0,0,chunk_030.csv
2022-06-13,hi,724,4492,78.10220000000011,102.45922609999981,33.46500000000005,7.553000000000002,682.9879999999993,331466350,-2279733.6699999524,0,0,chunk_030.csv
2022-06-13,ht,275,179949,-129.59240000000023,78.85420915999988,1.437,68.5110000000002,205.05299999999963,322385,-135705.3278000001,0,0,chunk_030.csv
2022-06-13,hu,21,13,1.4012,2.8385770999999997,1.294,0.326,19.380000000000003,53379,-26141.964999999997,0,0,chunk_030.csv
2022-06-13,in,593,637,-10.154300000000001,32.667068109999995,8.999,14.940999999999997,569.0600000000002,64332908,383627.0061000001,0,0,chunk_030.csv
2022-06-13,is,25,3,0.8555,0.73188025,0.512,0.0,24.488,16912,1019.7560000000001,0,0,chunk_030.csv
