date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2023-04-16,am,12,26,1.8382,1.68948962,0.904,0.0,11.096,828476,887.8506,0,0,chunk_020.csv
2023-04-16,ar,219,1423,5.5988,13.630300420000001,3.5159999999999996,2.065,213.41899999999998,3891070,70138.50979999996,0,0,chunk_020.csv
2023-04-16,bg,55,841,1.8982,1.80158162,0.746,0.0,54.254,32487,2106.0529,0,0,chunk_020.csv
2023-04-16,bn,29,1,-1.3012000000000001,0.88576072,0.0,0.509,28.491,1435231,-285.9854,0,0,chunk_020.csv
2023-04-16,ca,215,3607,6.8380000000000045,9.400859919999995,8.622999999999996,6.557999999999998,199.8189999999999,875204,111196.99019999997,0,0,chunk_020.csv
2023-04-16,cs,161,2527,15.921500000000002,22.52330330999999,8.486,2.3560000000000008,150.15800000000002,114878,18977.5614,0,0,chunk_020.csv
2023-04-16,cy,17,38,-1.5301,1.4988322500000002,0.132,1.2770000000000001,15.591,23837,-594.5053,0,0,chunk_020.csv
2023-04-16,da,60,81,-12.235999999999997,7.48312552,0.0,5.850000000000001,54.15000000000001,4482586,-31994.464399999986,0,0,chunk_020.csv
2023-04-16,de,7003,537591,-2780.359499999957,2332.0562681099577,105.24600000000152,799.3349999999934,6098.434000000089,54393056,-11090619.01359998,0,0,chunk_020.csv
2023-04-16,el,236,1459,0.9444999999999998,4.7623719300000005,1.331,1.4220000000000002,233.24700000000004,638662,-2236.0067000000017,0,0,chunk_020.csv
2023-04-16,en,63693,16483696,-7578.594300001161,21967.77161611243,5619.405000000181,7490.750000000043,50583.93100000214,368105077,-36710589.36390024,0,0,chunk_020.csv
2023-04-16,es,6547,1403605,-170.94499999999974,402.46115782000277,85.79599999999982,153.44200000000018,6307.75100000003,176358190,-18338203.598600015,0,0,chunk_020.csv
2023-04-16,et,130,1681,-15.3396,19.05270632,2.6820000000000004,11.354000000000001,115.96899999999997,204840,-96052.59289999997,0,0,chunk_020.csv
2023-04-16,eu,60,0,0.926,0.8574760000000001,0.4,0.2,59.4,33097,60.190000000000005,0,0,chunk_020.csv
2023-04-16,fa,55,2420,-4.876600000000001,2.9784511600000005,0.0,0.839,54.16100000000001,31208,-549.8347999999999,0,0,chunk_020.csv
2023-04-16,fi,418,12678,1.4686000000000037,25.123577899999987,9.290000000000003,9.919999999999998,398.7899999999999,872430,96882.84680000006,0,0,chunk_020.csv
2023-04-16,fr,6570,1580802,47.809099999999894,278.92746432999905,71.01100000000027,59.550999999999995,6439.502000000018,33267201,114859.47289999986,0,0,chunk_020.csv
2023-04-16,gu,22,2,0.0,0.0,0.0,0.0,22.0,1702370,0.0,0,0,chunk_020.csv
